num,Title,Theaters,Country,Genre,Rated,Runtime,Open,Language,imdbRating,Actorinfluenceaverage,if_actorinfluence,googletrends,Average Gross for each movie,if_average_gross
2084,Nocturama,4,3,1,1,130,11/08/2017,2,6.6,0,0,219,,0
2085,Nocturnal Animals,1262,1,5,1,116,18/11/2016,1,7.5,55250,1,1161,9900,1
2086,Noelle,203,2,1,1,0,07/12/2007,1,6.350375411,0,0,419,,0
2087,Noise,2,1,2,1,92,09/05/2008,1,6.2,40800,1,1178,,0
2088,Noma My Perfect Storm,5,2,3,1,100,18/12/2015,1,6.1,0,0,416,,0
2089,Non-Stop,3183,2,4,1,106,28/02/2014,1,7,40300,1,637,44500,1
2090,Norbit,3145,1,2,1,102,09/02/2007,1,4,68500,1,982,32900,1
2091,Norm of the North,2411,1,7,1,90,15/01/2016,1,3.6,52700,1,399,,0
2092,Norman Lear: Just Another Version of You,6,1,3,0,91,08/07/2016,1,7.2,0,0,0,,0
2093,"Norte, the End of History",2,6,5,1,250,20/06/2014,35,7.5,0,0,0,,0
2094,North Face,36,6,9,0,126,29/01/2010,8,7.4,0,0,968,,0
2095,North Sea Texas,3,6,1,0,94,02/11/2012,20,7.2,0,0,634,,0
2096,Northern Limit Line,13,6,1,0,130,17/07/2015,7,6.6,0,0,249,,0
2097,Northern Soul,10,2,1,1,102,02/10/2015,1,6.4,71100,1,1146,,0
2098,Norwegian Wood,3,6,1,0,133,06/01/2012,6,6.4,0,0,987,,0
2099,Nostalghia,1,3,11,1,18,31/05/2013,2,6.350375411,0,0,171,,0
2100,Nostalgia for the Light,6,6,3,0,90,13/01/2011,4,7.6,0,0,100,,0
2101,Not Cool,1,1,2,0,93,19/09/2014,1,5,0,0,883,,0
2102,Not Easily Broken,725,1,1,1,99,09/01/2009,1,6.1,48950,1,627,17800,1
2103,Not Fade Away,565,1,1,1,112,21/12/2012,1,6,0,0,877,611,1
2104,Not Forgotten,4,1,10,1,96,15/05/2009,1,4.9,0,0,427,,0
2105,"Not Quite Hollywood: The Wild, Untold Story of Ozploitation!",6,6,3,1,103,31/07/2009,1,7.7,0,0,0,,0
2106,Not Today,41,1,1,1,118,12/04/2013,1,5.6,0,0,761,,0
2107,Nothing Bad Can Happen,8,6,5,1,110,27/06/2014,8,7,0,0,510,,0
2108,Nothing Left to Fear,5,1,8,1,100,04/10/2013,1,4.4,0,0,738,,0
2109,Nothing Like the Holidays,1671,1,2,1,98,12/12/2008,1,6.1,28600,1,624,,0
2110,November Criminals,682,1,5,1,0,08/12/2017,1,6.350375411,88000,1,972,3300,1
2111,The November Man,2776,1,4,1,108,27/08/2014,1,6.3,34966.66667,1,525,30200,1
2112,Novitiate,29,1,1,1,123,27/10/2017,1,6.1,26300,1,805,,0
2113,Now & Later,1,1,1,1,99,18/02/2011,1,5.2,0,0,0,,0
2114,Now You See Me,3082,1,5,1,115,31/05/2013,1,7.3,51933.33333,1,623,81700,1
2115,Now You See Me 2,3232,3,4,1,129,10/06/2016,1,6.5,51933.33333,1,627,,0
2116,"Now, Forager",4,1,1,0,93,03/10/2012,1,6.4,0,0,0,,0
2117,NOW: In the Wings on a World Stage,3,1,3,0,97,02/05/2014,1,7.2,39200,1,0,,0
2118,Nowhere Boy,215,2,6,1,98,08/10/2010,1,7.2,0,0,640,83800,1
2119,Nowitzki: The Perfect Shot,4,6,3,0,105,10/07/2015,8,7.6,0,0,350,,0
2120,Embrace of the Serpent,93,6,9,0,125,17/02/2016,4,7.9,0,0,1092,,0
2121,Emma Smith: My Story,42,1,6,1,98,11/04/2008,1,6.7,0,0,0,,0
2122,The Emoji Movie,4075,1,7,1,86,28/07/2017,1,2.5,68900,1,592,,0
2123,Emperor,311,6,1,1,105,08/03/2013,1,6.5,58500,1,810,,0
2124,Empire of Lust,1,6,4,1,113,06/03/2015,7,5.9,0,0,258,,0
2125,Empire of Silver,17,6,6,1,113,02/06/2011,5,6.1,0,0,559,,0
2126,The Empty Hours,3,6,1,0,101,11/07/2014,4,6.4,0,0,149,,0
2127,Emptying the Skies,2,1,3,1,78,22/04/2015,1,7.5,0,0,523,,0
2128,Enchanted,3730,1,7,1,107,21/11/2007,1,7.1,66800,1,752,,0
2129,Encounters at the End of the World,39,1,3,1,99,11/06/2008,1,7.8,20100,1,423,1800,1
2130,The End of Love,3,1,1,0,89,01/03/2013,1,6,40000,1,891,,0
2131,The End of Poverty?,5,1,3,1,106,13/11/2009,1,7.4,0,0,0,,0
2132,The End of the Tour,355,1,6,1,106,31/07/2015,1,7.3,62000,1,0,6200,1
2133,The End of Time,1,6,3,1,109,29/11/2013,1,5.9,0,0,1042,,0
2134,End of Watch,2780,1,4,1,109,21/09/2012,1,7.7,34600,1,532,82000,1
2135,Ender's Game,3407,1,4,1,114,01/11/2013,1,6.7,79000,1,681,,0
2136,Endgame,14,5,5,1,60,06/11/2009,1,7.7,0,0,852,,0
2137,Endless Poetry,18,6,6,0,128,14/07/2017,4,7.7,0,0,690,,0
2138,Enemies of the People,6,2,3,0,93,30/07/2010,1,7.9,0,0,0,,0
2139,Enemy,120,5,12,1,91,14/03/2014,1,6.9,34600,1,1628,43400,1
2140,The English Teacher,7,1,2,1,93,17/05/2013,1,5.8,33900,1,0,,0
2141,English Vinglish,88,4,2,0,134,05/10/2012,3,7.9,0,0,610,,0
2142,Enlighten Up!,12,1,3,0,82,12/09/2008,1,6.4,0,0,0,,0
2143,Enough Said,835,1,2,1,93,18/09/2013,1,7.1,0,0,658,8100,1
2144,Enter the Dangerous Mind,682,1,10,1,88,06/02/2015,1,5.1,21200,1,327,,0
2145,Enter the Void,13,3,1,0,161,24/09/2010,1,7.3,0,0,1180,,0
2146,Entertainment,9,4,4,0,140,13/11/2015,3,4.8,0,0,1222,,0
2147,SBK The-Movie,6,1,2,1,84,03/04/2015,1,7.6,0,0,0,,0
2148,Scales: Mermaids Are Real,682,1,13,1,92,21/07/2017,1,5.1,0,0,814,,0
2149,Scary Movie 5,3402,1,2,1,86,12/04/2013,1,3.5,0,0,804,46300,1
2150,Scatter My Ashes at Bergdorf's,38,1,3,1,93,03/05/2013,1,6.2,15900,1,0,,0
2151,Scenic Route,682,1,1,1,82,23/08/2013,1,6.5,76900,1,1181,,0
2152,Love School Life,13,6,4,1,0,08/09/2017,3,7.3,0,0,0,,0
2153,Score: A Film Music Documentary,8,1,3,1,93,16/06/2017,1,6.8,0,0,0,,0
2154,Scott Pilgrim vs. the World,2820,1,4,1,112,13/08/2010,1,7.5,50900,1,900,40500,1
2155,Scouts Guide to the Zombie Apocalypse,1509,1,4,1,93,30/10/2015,1,6.3,24400,1,757,,0
2156,Scream 4,3314,1,8,1,111,15/04/2011,1,6.2,0,0,827,36200,1
2157,A Screaming Man,1,3,1,0,92,13/04/2011,2,6.8,0,0,100,,0
2158,Ex Machina,2004,2,1,1,108,10/04/2015,1,7.7,79200,1,869,25400,1
2159,Examined Life,6,5,3,1,87,25/02/2009,1,7.1,0,0,198,,0
2160,The Exception,48,2,1,1,107,02/06/2017,1,6.8,89400,1,632,,0
2161,Excuse Me for Living,682,1,2,0,106,12/10/2012,1,4.7,0,0,0,,0
2162,Exhibition,1,2,1,0,104,20/06/2014,1,5.4,99900,1,0,,0
2163,Exit Through the Gift Shop,46,2,3,1,87,16/04/2010,1,8,0,0,1172,,0
2164,Exodus: Gods and Kings,3503,2,4,1,150,12/12/2014,1,6,59900,1,1016,69000,1
2165,The Expedition to the End of the World,4,6,3,0,90,20/08/2014,1,7,0,0,0,,0
2166,Rakuen Tsuiho: Expelled from Paradise,13,6,7,1,104,13/12/2014,6,6.9,0,0,0,,0
2167,Expelled: No Intelligence Allowed,1052,1,3,1,90,18/04/2008,1,3.7,0,0,302,,0
2168,The Expendables,3398,1,4,1,103,13/08/2010,1,6.5,50333.33333,1,1146,78300,1
2169,The Expendables 2,3355,1,4,1,103,17/08/2012,1,6.6,50333.33333,1,980,71000,1
2170,The Expendables 3,3221,1,4,1,126,15/08/2014,1,6.1,74433.33333,1,1454,38300,1
2171,Experimenter,30,1,6,1,98,16/10/2015,1,6.6,0,0,304,,0
2172,Expired,3,1,2,1,107,20/06/2008,1,6.1,0,0,438,,0
2173,The Exploding Girl,3,1,1,0,79,12/03/2010,1,6.3,15000,1,676,,0
2174,Exporting Raymond,13,1,3,1,86,29/04/2011,13,6.9,0,0,577,,0
2175,The Express,2810,1,6,1,130,10/10/2008,1,7.3,31300,1,1129,,0
2176,Extinction,682,6,1,1,112,26/01/2018,1,5.8,0,0,394,,0
2177,The Extra Man,33,3,2,1,108,30/07/2010,1,5.9,23100,1,536,,0
2178,Extract,1614,1,2,1,92,04/09/2009,1,6.2,64333.33333,1,452,21300,1
2179,Extraction,13,1,1,1,85,18/12/2015,1,6.6,0,0,394,,0
2180,Extraordinary Measures,2549,1,1,1,106,22/01/2010,1,6.5,78050,1,975,30900,1
2181,Extraordinary Mission,20,6,4,1,117,07/04/2017,5,6.3,0,0,285,,0
2182,Extraordinary Ordinary People,1,1,3,1,84,15/09/2017,1,6.350375411,0,0,0,,0
2183,Extraordinary Tales,682,6,7,0,73,23/10/2015,1,6.4,208300,1,1152,,0
2184,Extreme Movie,3,1,2,1,86,05/12/2008,1,3.7,0,0,1013,,0
2185,Extremely Loud & Incredibly Close,2630,1,9,1,129,25/12/2011,1,6.9,66133.33333,1,791,25900,1
2186,August,1,1,1,1,88,11/07/2008,1,5.4,48533.33333,1,1174,,0
2187,August Evening,4,1,1,1,128,05/09/2008,4,7,0,0,0,,0
2188,August Rush,2310,1,1,1,114,21/11/2007,1,7.5,32400,1,923,,0
2189,August: Osage County,2411,1,1,1,121,27/12/2013,1,7.2,50300,1,1214,18600,1
2190,Augustine,10,3,1,0,102,17/05/2013,2,6,0,0,1173,,0
2191,Aurangzeb,62,4,4,0,137,17/05/2013,3,6.6,0,0,400,,0
2192,Aurora,1,6,1,1,181,29/06/2011,18,6.7,0,0,727,,0
2193,Austenland,274,2,2,1,97,16/08/2013,1,6.3,0,0,1106,,0
2194,Australia,2721,2,9,1,165,26/11/2008,1,6.6,0,0,1266,62000,1
2195,Author: The JT LeRoy Story,27,1,3,1,110,09/09/2016,1,7.2,0,0,0,,0
2196,Auto Shop of Horrors,1,1,2,1,0,23/09/2016,1,6.350375411,0,0,0,,0
2197,The Autobiography of Nicolae Ceausescu,3,6,3,1,180,09/09/2011,18,7.8,0,0,0,,0
2198,The Automatic Hate,3,1,2,0,97,11/03/2016,1,6.3,0,0,200,,0
2199,The Autopsy of Jane Doe,682,2,8,1,86,21/12/2016,1,6.8,39500,1,795,,0
2200,Autumn Lights,682,1,1,0,98,21/10/2016,1,7.8,0,0,100,,0
2201,Avatar,3461,2,4,1,162,18/12/2009,1,7.8,77166.66667,1,850,219600,1
2202,Avengers: Age of Ultron,4276,1,4,1,141,01/05/2015,1,7.4,92700,1,1228,278100,1
2203,Awake,2023,1,5,1,84,30/11/2007,1,6.5,55866.66667,1,911,,0
2204,Awake: The Life of Yogananda,21,1,3,1,87,10/10/2014,1,7.3,0,0,193,,0
2205,Away We Go,506,1,2,1,98,05/06/2009,1,7.1,23100,1,823,119100,1
2206,De Dana Dan,69,4,2,1,162,27/11/2009,3,5.2,0,0,1119,,0
2207,De Palma,19,1,3,1,110,10/06/2016,1,7.4,165,1,928,3200,1
2208,Dead Awake,55,1,8,0,99,03/12/2010,1,4.7,0,0,512,,0
2209,Dead Before Dawn 3D,10,5,9,1,88,06/09/2013,1,5.1,0,0,341,,0
2210,The Dead Lands,3,6,4,1,107,17/04/2015,62,6.3,0,0,675,,0
2211,Dead Man Down,2188,1,4,1,118,08/03/2013,1,6.5,39866.66667,1,964,,0
2212,Dead Man's Burden,3,1,1,0,93,03/05/2013,1,5.5,0,0,0,,0
2213,Dead Silence,1806,1,8,1,89,16/03/2007,1,6.2,0,0,885,101600,1
2214,Dead Snow,4,6,2,0,91,19/06/2009,14,6.3,0,0,1863,27900,1
2215,Dead Snow 2: Red vs. Dead,25,6,4,1,100,10/10/2014,14,6.9,0,0,392,27900,1
2216,Deadfall Trail,682,1,8,0,98,14/05/2010,1,4.1,0,0,100,,0
2217,Deadly Renovations,13,1,8,0,85,08/06/2012,1,3,0,0,0,,0
2218,Deadpool,3856,1,4,1,108,12/02/2016,1,8,53100,1,693,,0
2219,Deadtime,18,2,8,0,97,11/05/2012,1,2.2,0,0,189,,0
2220,Deal,51,1,1,1,86,25/04/2008,1,5.4,0,0,1111,,0
2221,Dealin' with Idiots,3,1,2,0,88,12/07/2013,1,5.4,0,0,295,,0
2222,Dean,83,1,2,1,94,02/06/2017,1,6.2,0,0,1455,255,1
2223,Dear John,3062,1,1,1,108,05/02/2010,1,6.3,52200,1,1405,,0
2224,Dear Mr. Watterson,9,1,3,1,89,15/11/2013,1,6.4,48100,1,527,,0
2225,Dear White People,393,1,2,1,108,17/10/2014,1,6.2,47950,1,384,,0
2226,Dear Zachary: A Letter to a Son About His Father,3,1,3,0,95,31/10/2008,1,8.6,0,0,0,,0
2227,Dear Zindagi,156,4,1,0,151,23/11/2016,3,7.7,0,0,1896,,0
2228,Death by China,3,1,3,0,78,17/08/2012,1,6.1,0,0,100,,0
2229,Death Defying Acts,2,2,1,1,97,11/07/2008,1,5.8,43950,1,987,9700,1
2230,The Death Factory Bloodletting,1,1,8,0,87,15/05/2009,1,4.4,0,0,277,,0
2231,Death in Love,4,1,1,1,97,17/07/2009,1,5,26550,1,644,31700,1
2232,Death Metal Angola,1,1,3,1,90,07/11/2014,10,7.5,0,0,100,,0
2233,Death of a Ghost Hunter,1,1,8,0,107,12/06/2009,1,4.5,0,0,199,,0
2234,Death of a Superhero,1,6,7,0,97,04/05/2012,1,7.1,0,0,797,,0
2235,The Death of Louis XIV,6,3,6,1,115,31/03/2017,53,7,0,0,552,,0
2236,Death of the Virgin,3,6,8,0,103,10/02/2012,1,3.3,0,0,100,,0
2237,Death Race,2586,1,4,1,105,22/08/2008,1,6.4,41400,1,1310,36800,1
2238,Death Sentence,1823,1,4,1,105,31/08/2007,1,6.8,38850,1,966,101600,1
2239,Death Valley,2,1,2,1,22,16/10/2015,1,7.9,0,0,992,,0
2240,The Debt,1874,1,1,1,113,31/08/2011,1,6.9,30500,1,789,23400,1
2241,December Boys,13,6,1,1,105,14/09/2007,1,6.6,155000,1,917,,0
2242,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,7,1,3,0,88,17/04/2013,1,7.1,0,0,0,,0
2243,Declaration of War,11,3,1,0,100,27/01/2012,2,7,0,0,1008,,0
2244,Decoding Annie Parker,13,1,1,1,91,02/05/2014,1,6.3,49800,1,723,,0
2245,Decoding Deepak,3,1,3,0,83,05/10/2012,1,5.5,0,0,251,,0
2246,The Decoy Bride,1,2,2,1,89,09/03/2012,1,6.2,0,0,1153,,0
2247,Dedication,8,1,2,1,95,24/08/2007,1,6.8,33266.66667,1,701,,0
2248,The Deep Blue Sea,61,2,1,1,98,23/03/2012,1,6.3,0,0,1296,,0
2249,Deep Gold,25,6,11,1,19,22/04/2011,1,8.4,0,0,297,,0
2250,Deepwater Horizon,3403,6,4,1,107,30/09/2016,1,7.2,65400,1,518,75400,1
2251,Defamation,4,6,3,0,91,20/11/2009,9,7.5,0,0,596,,0
2252,Defendor,4,5,2,1,101,19/02/2010,1,6.8,54500,1,714,,0
2253,Defiance,1793,1,4,1,137,31/12/2008,1,7.2,43433.33333,1,934,43700,1
2254,"Definitely, Maybe",2220,2,2,1,112,14/02/2008,1,7.2,53100,1,966,10800,1
2255,Delgo,2160,1,7,1,94,12/12/2008,1,4.4,27800,1,664,,0
2256,Delhi-6,90,4,2,1,141,20/02/2009,3,6,0,0,291,,0
2257,Delhi Belly,90,4,2,0,103,01/07/2011,1,7.6,0,0,1029,,0
2258,Delhi Safari,3,4,7,1,96,07/12/2012,3,5.7,43300,1,654,,0
2259,Deli Man,38,1,3,1,92,27/02/2015,1,7,0,0,475,,0
2260,Delicacy,682,3,2,1,108,16/03/2012,2,6.6,0,0,1227,,0
2261,Deliver Us from Evil,3049,1,8,1,118,02/07/2014,1,6.2,62800,1,607,93100,1
2262,Delivery Man,3036,1,2,1,105,22/11/2013,1,6.4,94950,1,698,13700,1
2263,Delivery: The Beast Within,682,1,8,0,84,30/05/2014,1,5.4,0,0,488,,0
2264,Delta Farce,1931,1,4,1,90,11/05/2007,1,3.5,88100,1,1037,,0
2265,Demi-soeur,1,3,2,1,90,07/02/2014,2,5.3,0,0,0,,0
2266,Demolition,862,1,2,1,101,08/04/2016,1,7,35766.66667,1,382,,0
2267,Demon,24,6,2,1,94,09/09/2016,21,6.1,0,0,1339,,0
2268,Denial,648,2,6,1,109,30/09/2016,1,6.6,31250,1,1063,,0
2269,Departures,27,6,1,1,130,29/05/2009,6,8.1,0,0,473,,0
2270,Desbocados,20,6,4,1,88,27/02/2009,4,6.350375411,0,0,0,,0
2271,The Descendants,2038,1,2,1,115,16/11/2011,1,7.3,67000,1,536,39300,1
2272,Descent,2,1,1,1,104,10/08/2007,1,4.8,30000,1,959,,0
2273,Desert Bayou,1,1,3,0,90,05/10/2007,1,6.4,0,0,0,,0
2274,Desert Dancer,36,2,6,1,104,10/04/2015,1,6.1,50800,1,796,,0
2275,Desert Flower,8,2,6,1,120,18/03/2011,1,7.4,0,0,1229,,0
2276,Desi Boyz,103,4,2,0,122,25/11/2011,3,5.9,0,0,922,,0
2277,Desierto,168,6,1,1,88,14/10/2016,4,6,20700,1,925,,0
2278,Design Is One: The Vignellis,1,1,3,1,86,11/10/2013,1,6.9,0,0,0,,0
2279,Desolation,682,1,11,1,7,26/01/2018,1,6.350375411,0,0,636,,0
2280,Desperate Acts of Magic,2,1,2,0,86,03/05/2013,1,4.9,0,0,266,,0
2281,Despicable Me,3602,1,7,1,95,09/07/2010,1,7.7,91766.66667,1,621,305100,1
2282,Despicable Me 2,4003,1,7,1,98,03/07/2013,1,7.4,69066.66667,1,1365,305100,1
2283,Despicable Me 3,4535,1,7,1,90,30/06/2017,1,6.3,142866.6667,1,1175,,0
2284,Detachment,15,1,1,0,98,16/03/2012,1,7.7,18900,1,1351,,0
2285,The Details,73,1,2,1,101,02/11/2012,1,6.2,109800,1,1501,,0
2286,Detective Byomkesh Bakshy!,82,4,4,0,139,03/04/2015,3,7.6,0,0,0,,0
2287,Detective K: Secret of the Lost Island,19,6,12,1,124,06/03/2015,72,6.4,0,0,0,,0
2288,Detention,682,1,2,1,93,06/04/2012,1,5.8,0,0,841,,0
2289,Detention of the Dead,2,1,2,0,87,28/06/2013,1,4.6,0,0,410,,0
2290,Detroit,3007,1,5,1,143,28/07/2017,1,7.6,243700,1,995,25300,1
2291,Detropia,24,1,3,0,90,07/09/2012,1,6.5,0,0,762,,0
2292,Dev D,4,4,2,1,144,06/02/2009,3,8.1,0,0,493,,0
2293,Devil,2811,1,8,1,80,17/09/2010,1,6.2,12300,1,1055,28500,1
2294,The Devil Came on Horseback,7,1,3,1,85,25/07/2007,1,7.8,0,0,0,,0
2295,Devil Girl,3,1,10,0,83,18/09/2009,1,3.8,0,0,329,,0
2296,The Devil Inside,2551,1,8,1,83,06/01/2012,1,4.2,0,0,435,37400,1
2297,The Devil's Double,89,6,6,1,109,29/07/2011,1,7.1,31300,1,903,40300,1
2298,Devil's Due,2544,1,8,1,89,17/01/2014,1,4.1,0,0,428,,0
2299,The Devil's Hand,17,1,8,1,86,10/10/2014,1,4.9,23300,1,337,37300,1
2300,The Devil's Violinist,10,6,6,1,122,30/01/2015,1,6.1,31500,1,0,,0
2301,The Devotion of Suspect X,46,1,5,0,112,31/03/2017,5,6.5,0,0,194,,0
2302,Follow Me: The Yoni Netanyahu Story,19,1,3,0,87,04/05/2012,1,6.5,0,0,282,,0
2303,Food Beware: The French Organic Revolution,1,3,3,1,112,16/10/2009,2,6.5,0,0,0,,0
2304,Food Evolution,3,1,3,1,92,23/06/2017,1,6.9,0,0,268,,0
2305,"Food, Inc.",155,1,3,1,94,12/06/2009,1,7.8,0,0,198,,0
2306,Fool's Gold,3125,1,4,1,112,08/02/2008,1,5.7,40650,1,1164,66400,1
2307,Footnote,101,6,2,1,107,09/03/2012,9,7.1,0,0,327,715,1
2308,Footnotes,2,3,2,1,85,14/07/2017,2,6,0,0,0,,0
2309,For a Few Bullets,15,6,4,1,115,22/07/2016,5,5.7,0,0,100,,0
2310,"For a Good Time, Call...",107,1,2,1,85,31/08/2012,1,6,0,0,262,,0
2311,For a Woman,4,3,1,1,110,02/05/2014,2,6.5,0,0,1351,,0
2312,For Ahkeem,4,1,3,1,90,13/10/2017,1,8.1,0,0,196,,0
2313,For Colored Girls,2127,1,1,1,133,05/11/2010,1,6,0,0,574,50800,1
2314,For Ellen,3,1,1,0,94,05/09/2012,1,6,23100,1,744,,0
2315,For Greater Glory: The True Story of Cristiada,757,6,1,1,145,01/06/2012,4,6.6,0,0,0,5700,1
2316,For No Good Reason,21,2,3,1,89,25/04/2014,1,7,77000,1,570,,0
2317,For the Bible Tells Me So,15,1,3,0,95,05/10/2007,1,7.9,0,0,100,,0
2318,For the Love of Spock,38,5,3,1,111,09/09/2016,1,7.6,95833.33333,1,463,,0
2319,Forbidden Films,682,6,3,1,94,13/05/2015,8,6.6,0,0,0,,0
2320,The Forbidden Kingdom,3151,1,4,1,104,18/04/2008,1,6.6,50800,1,1244,123900,1
2321,The Forbidden Room,5,5,2,1,130,07/10/2015,1,6.2,0,0,707,,0
2322,Force,58,4,4,1,137,30/09/2011,3,6.4,0,0,1833,,0
2323,Force Majeure,68,6,2,1,120,24/10/2014,17,7.3,0,0,992,,0
2324,The Forecaster,1,6,3,1,100,27/03/2015,1,6.8,0,0,197,,0
2325,The Foreigner,2515,2,4,1,113,13/10/2017,1,7.3,55900,1,583,59500,1
2326,The Forest,2509,1,8,1,93,08/01/2016,1,4.8,0,0,712,,0
2327,Forever Strong,259,1,1,1,112,19/09/2008,1,7.3,0,0,1179,,0
2328,Forgetting Sarah Marshall,2872,1,2,1,111,18/04/2008,1,7.2,58833.33333,1,825,,0
2329,The Forgiveness of Blood,12,1,1,0,109,24/02/2012,52,6.9,0,0,730,,0
2330,Forks Over Knives,39,1,3,1,90,07/01/2011,1,7.8,0,0,198,,0
2331,Formosa Betrayed,16,1,10,1,103,26/02/2010,1,6.3,0,0,259,,0
2332,Fort McCoy,14,1,1,1,100,15/08/2014,1,5.8,0,0,617,,0
2333,The Fortress,27,6,21,1,140,06/10/2017,7,7.8,0,0,314,,0
2334,Found Memories,1,6,1,0,98,01/06/2012,10,7.2,0,0,100,,0
2335,The Founder,1115,1,6,1,115,19/01/2017,1,7.2,66000,1,1138,90000,1
2336,Four Christmases,3540,6,2,1,88,26/11/2008,1,5.6,44166.66667,1,716,86200,1
2337,A Four Letter Word,5,1,2,0,87,28/03/2008,1,5.5,0,0,0,,0
2338,Four Lions,18,2,2,1,97,05/11/2010,1,7.3,0,0,876,,0
2339,Four Seasons Lodge,3,1,3,1,97,11/11/2009,1,6.8,0,0,100,,0
2340,The Fourth Kind,2530,1,12,1,98,06/11/2009,1,5.9,21200,1,1049,,0
2341,Foxcatcher,759,1,6,1,134,14/11/2014,1,7,71666.66667,1,622,38800,1
2342,Foxtrot,682,6,1,1,108,02/03/2018,9,7.6,0,0,,,0
2343,McCanick,8,1,5,1,96,21/03/2014,1,4.7,48900,1,944,,0
2344,"McFarland, USA",2792,1,6,1,129,20/02/2015,1,7.4,55200,1,268,25300,1
2345,"Me & You, Us, Forever",78,1,1,1,92,15/02/2008,1,4.2,0,0,0,,0
2346,Me and Earl and the Dying Girl,870,1,2,1,105,12/06/2015,1,7.8,51200,1,1089,,0
2347,Me and Orson Welles,134,2,1,1,114,25/11/2009,1,6.8,34150,1,1198,11300,1
2348,Me Before You,2762,2,1,1,106,03/06/2016,1,7.4,0,0,792,,0
2349,Me You and Five Bucks,2,1,2,0,93,25/09/2015,1,5.5,0,0,0,,0
2350,Meadowland,4,1,1,1,105,16/10/2015,1,5.8,36000,1,1111,,0
2351,The Measure of a Man,6,3,1,1,91,15/04/2016,2,6.8,0,0,296,,0
2352,The Mechanic,2704,1,4,1,93,28/01/2011,1,6.6,35400,1,722,71000,1
2353,Mechanic: Resurrection,2258,3,4,1,98,26/08/2016,1,5.6,48466.66667,1,837,,0
2354,The Meddler,464,1,2,1,103,22/04/2016,1,6.3,40700,1,737,5700,1
2355,Medeas,2,1,1,1,97,16/01/2015,1,6.4,0,0,190,,0
2356,Medicine for Melancholy,7,1,1,0,88,30/01/2009,1,6.7,0,0,656,,0
2357,Mediterranea,2,6,1,1,107,20/11/2015,2,6.5,0,0,756,,0
2358,Meek's Cutoff,45,1,1,1,104,08/04/2011,1,6.6,25700,1,198,578,1
2359,Meerkats,8,2,3,1,40,26/05/2012,1,7.2,0,0,0,,0
2360,Meet Bill,36,1,2,1,93,04/04/2008,1,6.3,54866.66667,1,739,,0
2361,Meet Dave,3011,1,9,1,90,11/07/2008,1,4.9,87900,1,920,32900,1
2362,Meet Me in Montenegro,10,1,2,1,90,10/07/2015,1,6,0,0,576,,0
2363,Meet Monica Velour,4,1,2,1,98,08/04/2011,1,5.8,52000,1,1129,,0
2364,Meet the Blacks,1015,1,2,1,94,01/04/2016,1,6,0,0,401,,0
2365,Meet the Fokkens,1,6,3,0,80,08/08/2012,20,6.6,0,0,100,,0
2366,Meet the Mormons,333,1,3,1,78,10/10/2014,1,7,0,0,972,,0
2367,Meet the Patels,101,1,3,1,88,11/09/2015,1,7.2,0,0,581,,0
2368,Meet the Robinsons,3435,1,7,1,95,30/03/2007,1,6.9,35200,1,864,,0
2369,Meet the Spartans,2643,1,2,1,86,25/01/2008,1,2.7,0,0,1649,32200,1
2370,Meeting Evil,1,1,5,1,89,04/05/2012,1,5.3,45500,1,1212,,0
2371,Meeting Resistance,2,1,3,1,84,19/10/2007,11,7.7,0,0,0,,0
2372,Megamind,3949,1,7,1,95,05/11/2010,1,7.3,63866.66667,1,485,182700,1
2373,Megan Leavey,1956,1,6,1,116,09/06/2017,1,7.1,32200,1,626,,0
2374,Mekong Hotel,3,6,1,1,61,04/03/2016,25,6.1,0,0,100,,0
2375,Melancholia,145,6,1,1,135,11/11/2011,1,7.1,40500,1,1116,,0
2376,A Melody to Remember,13,6,4,1,124,29/01/2016,7,6.9,0,0,0,,0
2377,Memoir of a Murderer,8,6,4,1,118,08/09/2017,7,6.9,0,0,271,,0
2378,Memoria,6,1,6,1,70,08/04/2016,1,5,53200,1,1203,,0
2379,Memories of the Sword,22,6,4,0,120,28/08/2015,7,6.3,0,0,597,,0
2380,Memphis,5,1,1,1,75,05/09/2014,1,5.5,0,0,1436,,0
2381,Men & Chicken,11,6,2,0,104,22/04/2016,16,6.7,78100,1,289,,0
2382,Men at Lunch,1,6,3,1,75,20/09/2013,1,6.3,0,0,205,,0
2383,Men Go to Battle,3,1,2,1,98,08/07/2016,1,5.4,0,0,299,,0
2384,The Men Who Stare at Goats,2453,1,2,1,94,06/11/2009,1,6.2,49566.66667,1,656,,0
2385,"Men, Women & Children",608,1,2,1,119,01/10/2014,1,6.7,46800,1,853,47100,1
2386,Menashe,126,1,1,1,82,28/07/2017,67,6.4,0,0,500,,0
2387,Mental,12,1,2,0,116,29/03/2013,1,6.2,0,0,1253,58700,1
2388,Mera Pind: My Home,19,4,2,1,165,05/09/2008,31,6.4,0,0,0,,0
2389,Mercedes Sosa: The Voice of Latin America,1,6,3,1,90,24/01/2014,4,7.4,0,0,0,,0
2390,Merchants of Doubt,30,1,3,1,96,06/03/2015,1,7.7,0,0,912,,0
2391,Mere Brother Ki Dulhan,74,4,2,0,139,09/09/2011,3,5.8,0,0,1394,,0
2392,Meri Pyaari Bindu,682,4,2,1,117,12/05/2017,3,5.6,0,0,891,,0
